Date,Fuel_Used_Liters,Coal_Mined_Tonnes,CO2_Emitted_kg,Trapped_Carbon_kg,Potential_CO2_from_Coal_kg
2019-11-10,10106.330055168473,78880.6435591045,27084.96454785151,27608225.245686576,101322186.65166973
2019-11-11,14291.071738566428,68974.67419756147,38300.07225935803,24141135.969146512,88597969.0067677
2019-11-12,9944.97932097377,71862.47509315587,26652.54458020971,25151866.28260455,92307349.2571587
2019-11-13,11112.905996865611,74789.35700987854,29782.58807159984,26176274.95345749,96066929.07918899
2019-11-14,14470.248171827898,64026.15702357982,38780.26510049877,22409154.958252937,82241598.69678828
2019-11-15,13256.69223121577,63944.54463604961,35527.93517965826,22380590.622617364,82136767.58500573
2019-11-16,13159.649753927231,63365.77427617541,35267.861340524985,22178020.99666139,81393337.0577473
2019-11-17,14143.378008960233,74297.08861791248,37904.25306401343,26003981.016269367,95434610.32970858
2019-11-18,17454.9092308192,68326.15325841629,46779.15673859546,23914153.6404457,87764943.86043572
2019-11-19,10343.983561585977,69086.73578888342,27721.875945050422,24180357.526109196,88741912.12082075
2019-11-20,15425.319223092445,63384.21042797359,41339.85551788776,22184473.649790753,81417018.29473206
2019-11-21,13157.04380263737,63986.420114480075,35260.877391068156,22395247.040068027,82190556.63704966
2019-11-22,14868.858947518884,66379.78230618042,39848.54197935061,23232923.80716315,85264830.37228875
2019-11-23,13225.006731486345,64883.688035776955,35443.0180403834,22709290.812521935,83343097.2819555
2019-11-24,15481.928760803468,70443.26010944006,41491.5690789533,24655141.03830402,90484367.61057575
2019-11-25,14189.656110749724,62270.08239142458,38028.27837680926,21794528.8369986,79985920.83178486
2019-11-26,15424.391702494548,69958.67443996615,41337.36976268539,24485536.053988155,89861917.31813653
2019-11-27,15821.413680478236,63178.177850341744,42401.388663681675,22112362.24761961,81152369.44876397
2019-11-28,12653.900050522443,68750.73678576644,33912.45213540015,24062757.87501825,88310321.40131697
2019-11-29,15814.33539083166,68712.93475454628,42382.41884742885,24049527.1640912,88261764.6922147
2019-11-30,17707.787814154643,64895.29148483226,47456.87134193444,22713352.019691292,83358001.91226704
2019-12-01,12218.761970799727,66411.26291877204,32746.282081743273,23243942.021570213,85305267.21916269
2019-12-02,16850.280662003766,61144.58517382272,45158.7521741701,21400604.81083795,78540219.65577528
2019-12-03,17287.4398466998,59844.732146275026,46330.33878915547,20945656.251196258,76870558.44189027
2019-12-04,13968.285075322214,56738.105404562215,37435.00400186353,19858336.89159677,72880096.39216015
2019-12-05,15778.20937549876,57557.31773226952,42285.60112633668,20145061.20629433,73932374.6271002
2019-12-06,16022.164938131455,57680.88694675408,42939.4020341923,20188310.431363925,74091099.28310561
2019-12-07,14534.610628798344,55303.26910154178,38952.75648517956,19356144.18553962,71037049.16093041
2019-12-08,18912.42315925429,52721.80933040637,50685.2940668015,18452633.26564223,67721164.08490698
2019-12-09,16932.115165959884,54490.641710407,45378.06864477249,19071724.598642446,69993229.27701777
2019-12-10,15376.392760424924,61880.911742347205,41208.7325979388,21658319.10982152,79486031.13304497
2019-12-11,19570.552404492315,49696.311935772916,52449.080444039406,17393709.17752052,63834912.68150031
2019-12-12,16334.00703874462,46660.52162144992,43775.138863835586,16331182.567507472,59935440.02275242
2019-12-13,18305.220923979537,61553.725868538684,49057.99207626516,21543804.05398854,79065760.87813793
2019-12-14,16502.426444029436,50710.93772727145,44226.50286999889,17748828.204545006,65138199.51068017
2019-12-15,18571.726407655296,44011.135969177114,49772.226772516195,15403897.589211987,56532304.15240799
2019-12-16,14385.398184778216,53079.055717979674,38552.86713520562,18577669.501292884,68180047.06974488
2019-12-17,17100.754409277426,45389.24169187559,45830.021816863504,15886234.592156457,58302480.9532142
2019-12-18,16631.53250518238,50697.99132882942,44572.50711388878,17744296.965090297,65121569.86188139
2019-12-19,17253.738275480504,47100.76624063676,46240.01857828775,16485268.184222864,60500934.23609791
2019-12-20,18400.17531611971,47314.96505842507,49312.469847200824,16560237.770448772,60776072.61754699
2019-12-21,20609.6517880568,46041.687607986394,55233.86679199222,16114590.662795236,59140547.73245852
2019-12-22,19275.22387164997,48197.65841701948,51657.59997602193,16869180.445956815,61909892.23666151
2019-12-23,20390.94122816602,54293.675763067055,54647.722491484936,19002786.517073467,69740226.51765962
2019-12-24,19454.27663215525,48591.16961154032,52137.46137417608,17006909.364039112,62415357.36602354
2019-12-25,19273.41179622617,42294.350534355406,51652.74361388614,14803022.687024392,54327093.26137952
2019-12-26,20052.299123708537,36458.5493465868,53740.16165153888,12760492.27130538,46831006.63569075
2019-12-27,20347.10250155798,45811.62318352467,54530.23470417539,16034068.114233635,58845029.97923744
2019-12-28,20585.52620992177,40722.20619606861,55169.21024259034,14252772.168624014,52307673.85885013
2019-12-29,21186.235913188164,42046.1103173679,56779.11224734428,14716138.611078765,54008228.70265907
2019-12-30,18765.824293038397,45556.09529961528,50292.40910534291,15944633.354865346,58516804.41235582
2019-12-31,18033.552734563415,46325.32446503029,48329.92132862996,16213863.5627606,59504879.2753314
2020-01-01,20356.366870431924,38293.685873278235,54555.06321275756,13402790.055647383,49188239.504225895
2020-01-02,21964.10369906749,33059.37422287572,58863.79791350088,11570780.9780065,42464766.189283855
2020-01-03,24628.260349810917,35264.22099573364,66003.73773749325,12342477.348506773,45296891.86901986
2020-01-04,21043.367294717205,26811.51728320882,56396.224349842116,9384031.049123086,34439393.950281724
2020-01-05,23404.24833815509,36660.13465916875,62723.38554625564,12831047.130709061,47089942.96970225
2020-01-06,20050.356133689405,34455.13846938915,53734.95443828761,12059298.464286204,44257625.36393037
2020-01-07,21634.419238276136,45164.41227390633,57980.24355858005,15807544.295867214,58013687.565832675
2020-01-08,22214.383789163843,35920.47014986258,59534.5485549591,12572164.552451903,46139843.90749849
2020-01-09,20367.308202419797,37539.17044326673,54584.38598248506,13138709.655143356,48219064.43437611
2020-01-10,20604.148796874764,21483.782898271096,55219.118775624374,7519324.014394883,27595919.13282922
2020-01-11,20286.787097921348,26929.418913754886,54368.58942242921,9425296.61981421,34590838.59471815
2020-01-12,19829.072635031327,39163.77084472118,53141.91466188396,13707319.79565241,50305863.650044344
2020-01-13,25133.54611242179,32131.08647314682,67357.9035812904,11245880.265601387,41272380.57475709
2020-01-14,23758.63466124942,32077.44935592966,63673.14089214845,11227107.27457538,41203483.69769165
2020-01-15,23305.672579662685,25298.506256586952,62459.202513496,8854477.189805431,32495931.28658593
2020-01-16,24750.289170269283,35782.88545868032,66330.77497632169,12524009.910538113,45963116.37167487
2020-01-17,25884.400231578657,21952.389676167106,69370.1926206308,7683336.386658486,28197844.539036643
2020-01-18,25915.568091319412,40750.49810085283,69453.72248473603,14262674.335298488,52344014.81054545
2020-01-19,24289.03119966249,28759.78030823812,65094.60361509548,10065923.107883342,36941937.805931866
2020-01-20,26426.894129055563,28696.89564682913,70824.07626586892,10043913.476390194,36861162.458352014
2020-01-21,23245.36937703307,37471.309978113946,62297.58993044863,13114958.492339881,48131897.666887365
2020-01-22,24003.988630444324,32848.750183087395,64330.689529590796,11497062.564080587,42194219.61017575
2020-01-23,26839.12059476136,29164.58473136736,71928.84319396045,10207604.655978573,37461909.08744136
2020-01-24,24441.624495193482,31025.97960559873,65503.55364711853,10859092.861959556,39852870.80339157
2020-01-25,26800.687984062795,25134.5509475839,71825.8437972883,8797092.831654364,32285330.692171518
2020-01-26,22798.272923063403,26369.361009795706,61099.37143380992,9229276.353428496,33871444.21708258
2020-01-27,26588.164860384048,26367.767250206183,71256.28182582925,9228718.537572164,33869397.03288984
2020-01-28,26822.21038542622,28072.805554531333,71883.52383294227,9825481.944085965,36059518.73479549
2020-01-29,28519.45466156036,31313.802126511076,76432.13849298177,10959830.744278876,40222578.83150347
2020-01-30,23816.72148156603,26614.21853382861,63828.81357059696,9314976.486840013,34185963.70670285
2020-01-31,21330.463882218402,28627.3371204912,57165.643204345324,10019567.992171919,36771814.53127094
2020-02-01,29182.118223689336,31654.883457864416,78208.07683948743,11079209.210252544,40660697.80162684
2020-02-02,26762.325225829667,25583.768892138145,71723.03160522351,8954319.11224835,32862351.14195144
2020-02-03,27136.738162065383,31893.883717921744,72726.45827433524,11162859.30127261,40967693.635670476
2020-02-04,29068.157116343053,35497.44298720486,77902.66107179939,12424105.045521699,45596465.51706463
2020-02-05,28713.82347364551,27140.443221586484,76953.04690936996,9499155.12755527,34861899.31812784
2020-02-06,22894.8609637677,26070.346837341465,61358.22738289744,9124621.393069511,33487360.512565106
2020-02-07,24980.499947651133,41554.77285819809,66947.73985970503,14544170.50036933,53377105.73635545
2020-02-08,28062.295412277865,34159.4982896158,75206.95170490468,11955824.40136553,43877875.55301149
2020-02-09,27998.978865442034,26950.762079981083,75037.26335938465,9432766.727993378,34618253.891735695
2020-02-10,29891.478983125144,29774.48521495717,80109.1636747754,10421069.82523501,38245326.258612484
2020-02-11,27014.9665989514,30036.005673460983,72400.11048518975,10512601.985711344,38581249.28756063
2020-02-12,25748.345794152683,31484.361521388884,69005.5667283292,11019526.532486109,40441662.37422402
2020-02-13,26944.2013842711,30858.107879925494,72210.45970984655,10800337.757973922,39637239.5717643
2020-02-14,28249.347758542666,26620.539823707764,75708.25199289435,9317188.938297717,34194083.40355262
2020-02-15,24824.877787289162,30120.2807323276,66530.67246993496,10542098.25631466,38689500.6006748
2020-02-16,27569.329071629163,36800.23956017511,73885.80191196616,12880083.84606129,47269907.71504493
2020-02-17,27059.04077557807,38965.259188417236,72518.22927854923,13637840.715946032,50050875.42752194
2020-02-18,30457.159743323387,42112.77539301457,81625.18811210668,14739471.3875551,54093859.99232721
2020-02-19,29387.193929831483,37059.00660204283,78757.67973194837,12970652.310714988,47602293.98032401
2020-02-20,26571.47366847144,28633.85272619239,71211.54943150346,10021848.454167336,36780183.826794125
2020-02-21,27622.226320665795,36967.701671310795,74027.56653938434,12938695.584958779,47485012.79679871
2020-02-22,26607.91935761994,33390.00501633083,71309.22387842144,11686501.755715791,42889461.44347695
2020-02-23,27835.087921362243,29260.96639667832,74598.03562925082,10241338.23883741,37585711.33653329
2020-02-24,29250.87563295403,37699.5192892652,78392.3466963168,13194831.75124282,48425032.52706115
2020-02-25,27420.730343975236,46071.14248306608,73487.55732185363,16124899.869073128,59178382.51949838
2020-02-26,29095.256022067013,41976.765396364375,77975.2861391396,14691867.88872753,53919155.15163004
2020-02-27,27557.33908033671,38049.08787733649,73853.66873530239,13317180.75706777,48874053.37843871
2020-02-28,28360.720116154152,44961.99850374949,76006.72991129314,15736699.47631232,57753687.078066215
2020-02-29,29964.095453301514,32757.952543116247,80303.77581484806,11465283.390090687,42077590.04163282
2020-03-01,30062.235594870133,37485.910861430304,80566.79139425197,13120068.801500605,48150652.50150722
2020-03-02,29557.157460347935,41092.090376094144,79213.18199373248,14382231.631632948,52782790.088092916
2020-03-03,27259.67024794247,38620.76235885026,73055.91626448583,13517266.825597592,49608369.24994316
2020-03-04,30474.704844337666,38200.915115065276,81672.20898282494,13370320.290272847,49069075.46530135
2020-03-05,28751.380192192057,42634.727657680865,77053.69891507471,14922154.680188304,54764307.67629107
2020-03-06,29430.3506914293,43363.32784744142,78873.33985303053,15177164.746604497,55700194.6200385
2020-03-07,26373.457450451813,51472.7478536883,70680.86596721086,18015461.748790905,66116744.61806262
2020-03-08,30651.025981287785,41098.40741830028,82144.74962985127,14384442.596405096,52790904.328806706
2020-03-09,28922.402702327196,48358.375655529926,77512.03924223689,16925431.479435474,62116333.529528186
2020-03-10,29744.15689075674,49971.40496162565,79714.34046722807,17489991.736568976,64188269.67320814
2020-03-11,27232.81503457544,54303.14420820265,72983.94429266219,19006100.472870924,69752388.73543629
2020-03-12,28564.84195076903,42941.699601600536,76553.77642806101,15029594.860560186,55158613.13825588
2020-03-13,28146.375038582515,47297.590145789414,75432.28510340114,16554156.551026294,60753754.542266496
2020-03-14,30407.33229884496,44930.42362877849,81491.6505609045,15725648.27007247,57713129.15116596
2020-03-15,30720.630447633946,44297.43159035968,82331.28959965898,15504101.056625888,56900050.877817005
2020-03-16,25131.067195503805,48119.31547174097,67351.2600839502,16841760.415109336,61809260.723451264
2020-03-17,29408.744022357518,48207.21946957023,78815.43397991815,16872526.814349577,61922173.408662945
2020-03-18,31376.31305640269,52445.582829021085,84088.51899115922,18355953.990157377,67366351.14387757
2020-03-19,27954.226484631676,53107.66777167511,74917.3269788129,18587683.720086288,68216799.25271668
2020-03-20,28650.413649346545,62186.736997451386,76783.10858024875,21765357.949107986,79878863.67322631
2020-03-21,30974.538990188812,55753.958517066865,83011.76449370602,19513885.4809734,71615959.71517238
2020-03-22,27882.11376529926,44720.90238399244,74724.06489100201,15652315.834397353,57443999.11223829
2020-03-23,30844.9190611143,56392.27908037545,82664.38308378632,19737297.678131405,72435882.47874226
2020-03-24,28070.880783777367,54787.92355162615,75229.96050052335,19175773.24306915,70375087.80206378
2020-03-25,28033.445562047596,55257.02587710128,75129.63410628756,19339959.056985445,70977649.73913658
2020-03-26,30877.411444039855,51730.152237027774,82751.46267002681,18105553.28295972,66447380.54846217
2020-03-27,30216.689153252297,67996.51975805039,80980.72693071616,23798781.915317632,87341529.6292157
2020-03-28,31853.858595191065,66162.67272309295,85368.34103511205,23156935.45308253,84985953.11281289
2020-03-29,29779.14581903949,57762.841138220225,79808.11079502584,20216994.39837708,74196369.44204389
2020-03-30,30621.56276241773,58098.92600473515,82065.78820327952,20334624.1016573,74628070.4530823
2020-03-31,32168.676289462714,60295.60579589499,86212.05245576007,21103462.028563246,77449705.64482711
2020-04-01,31320.981369838744,64154.58678675576,83940.23007116784,22454105.375364516,82406566.72758777
2020-04-02,30863.64381938915,60878.283209742935,82714.56543596293,21307399.123410024,78198154.78291479
2020-04-03,28707.40066070121,49862.21369484729,76935.83377067924,17451774.79319655,64048013.49103134
2020-04-04,32677.81273348802,61281.84954127291,87576.5381257479,21448647.339445516,78716535.73576504
2020-04-05,27476.01915559882,61986.75790404043,73635.73133700484,21695365.26641415,79621990.52773993
2020-04-06,29615.004778402603,52846.35492094641,79368.21280611899,18496224.222331244,67881142.89595567
2020-04-07,29051.13447383088,63056.72396572,77857.04038986676,22069853.388001997,80996361.93396732
2020-04-08,29058.113497463597,64859.53746880294,77875.74417320245,22700838.11408103,83312075.87867737
2020-04-09,27014.990886590742,62575.51702041016,72400.1755760632,21901430.957143553,80378251.61271684
2020-04-10,27000.625152169163,66561.91469242677,72361.67540781337,23296670.14234937,85498779.42242219
2020-04-11,25273.241455017633,62482.31547728684,67732.28709944726,21868810.41705039,80258534.23057494
2020-04-12,33046.364890022174,63940.43479497204,88564.25790525944,22379152.178240214,82131488.49414158
2020-04-13,28868.517284728383,60299.53064551454,77367.62632307207,21104835.725930087,77454747.11416341
2020-04-14,28917.292903100864,66298.41977565798,77498.34498031031,23204446.92148029,85160320.20183267
2020-04-15,29474.923763590257,68404.79325892801,78992.7956864219,23941677.640624803,87865956.94109303
2020-04-16,27660.44817845758,70787.29444116926,74130.00111826631,24775553.05440924,90926279.70968191
2020-04-17,29172.511370993157,73747.1252392164,78182.33047426166,25811493.83372574,94728182.36977346
2020-04-18,29520.936783210986,65444.80656153923,79116.11057900544,22905682.29653873,84063854.02829714
2020-04-19,27075.83897090589,64932.588197142075,72563.24844202779,22726405.868999723,83405909.53922898
2020-04-20,29970.77129291387,75442.4534096926,80321.66706500917,26404858.693392407,96905831.40475014
2020-04-21,27636.86488162554,63450.57996007852,74066.79788275645,22207702.98602748,81502269.95872085
2020-04-22,33005.29164971881,74189.87012638796,88454.18162124642,25966454.54423579,95296888.17734534
2020-04-23,28061.21883320571,66205.53710506223,75204.0664729913,23171937.98677178,85041012.41145243
2020-04-24,34068.52646860951,71423.38468492468,91303.65093587349,24998184.639723636,91743337.62778574
2020-04-25,29492.178127530264,69210.516185138,79039.0373817811,24223680.6647983,88900908.03980976
2020-04-26,30780.987672110117,71403.25325263331,82493.04696125512,24991138.638421655,91717478.80300747
2020-04-27,29078.14902945818,63138.00870829943,77929.43939894793,22098303.047904797,81100772.1858106
2020-04-28,25571.96701399651,70190.87572735784,68532.87159751065,24566806.50457524,90160179.87179114
2020-04-29,28768.98833701576,67812.06851470315,77100.88874320223,23734223.980146103,87104602.0071362
2020-04-30,33204.77448834171,74472.76552573143,88988.79562875579,26065467.934005998,95660267.31780201
2020-05-01,25987.58810659103,68925.77923132571,69646.73612566396,24124022.730963998,88535163.42263786
2020-05-02,28907.983938146113,66128.24444679874,77473.39695423159,23144885.556379557,84941729.99191298
2020-05-03,25867.24939596515,68995.74692846785,69324.22838118661,24148511.424963746,88625036.92961694
2020-05-04,29132.885942749665,70151.93453416447,78076.13432656911,24553177.08695756,90110159.90913424
2020-05-05,26486.526065040813,70880.8214103959,70983.88985430938,24808287.493638564,91046415.10165353
2020-05-06,27479.156356663963,64051.47193003651,73644.13903585942,22418015.175512776,82274115.69413188
2020-05-07,29843.727488767523,75635.06275151984,79981.18966989696,26472271.963031944,97153238.10432723
2020-05-08,27751.30416655412,70841.48909340173,74373.49516636504,24794521.182690606,90995892.74047452
2020-05-09,26671.360433342936,69810.29493806814,71479.24596135908,24433603.228323847,89671323.84794852
2020-05-10,27351.23967255101,69848.35560521515,73301.32232243671,24446924.4618253,89720212.77489884
2020-05-11,29056.503819911894,65522.694206263564,77871.43023736388,22932942.972192246,84163900.70794554
2020-05-12,27480.885056939107,59980.145497487276,73648.77195259681,20993050.924120545,77044496.8915224
2020-05-13,23320.37137483784,68730.101414758,62498.59528456541,24055535.495165296,88283815.26725663
2020-05-14,29352.874096937685,71461.10517926182,78665.702579793,25011386.812741634,91791789.60276179
2020-05-15,29758.674777516677,64005.17066059479,79753.2484037447,22401809.731208175,82214641.713534
2020-05-16,27404.077795559326,65740.84962283906,73442.928492099,23009297.367993668,84444121.34053676
2020-05-17,27826.56256525113,66033.60966349597,74575.18767487303,23111763.382223587,84820171.61276056
2020-05-18,24984.431929752056,77127.12427703773,66958.27757173551,26994493.496963203,99069791.13385496
2020-05-19,27365.602609895235,62059.643129171556,73339.81499451924,21720875.095210046,79715611.59942086
2020-05-20,22942.986255142227,61731.448161312146,61487.203163781174,21606006.85645925,79294045.16320544
2020-05-21,27347.369861953433,63781.23957581707,73290.9512300352,22323433.851535972,81927002.23513702
2020-05-22,27395.3154767603,59536.59224393801,73419.44547771761,20837807.2853783,76474752.73733836
2020-05-23,22926.251221097114,61612.55168682347,61442.35327254027,21564393.090388212,79141322.64172474
2020-05-24,29387.572454657085,64647.28608080618,78758.69417848099,22626550.128282163,83039438.97079554
2020-05-25,26736.53756581228,71514.65319707138,71653.92067637692,25030128.618974984,91860572.03163819
2020-05-26,23064.370902352923,66381.3097247766,61812.51401830584,23233458.40367181,85266792.34147553
2020-05-27,23957.33315443481,64561.209779374134,64205.652853885294,22596423.422780946,82928873.96160607
2020-05-28,24293.895981296148,64554.44997677279,65107.641229873676,22594057.491870478,82920190.99516465
2020-05-29,24455.39797818315,59075.52823060997,65540.46658153085,20676434.88071349,75882516.0122185
2020-05-30,27591.84521752186,61928.76102776492,73946.14518295859,21675066.359717723,79547493.54016404
2020-05-31,25936.45421055375,58131.043254452,69509.69728428406,20345865.1390582,74669325.0603436
2020-06-01,23080.960786386237,52850.49388255419,61856.97490751512,18497672.858893964,67886459.39214085
2020-06-02,24806.276412364743,60736.51979859464,66480.82078513752,21257781.929508124,78016059.68129481
2020-06-03,23194.0929803822,52660.6640635323,62160.1691874243,18431232.422236305,67642622.98960723
2020-06-04,25639.366914379203,48593.43944593079,68713.50333053627,17007703.806075774,62418272.96829809
2020-06-05,26835.39030721077,60651.53305704218,71918.84602332488,21228036.569964763,77906894.21177068
2020-06-06,22611.39774689334,57857.92468946034,60598.54596167416,20250273.64131112,74318504.26361181
2020-06-07,26236.531681169687,50946.1794078629,70313.90490553477,17831162.792752013,65440367.44939989
2020-06-08,22653.578359705793,57291.376696303036,60711.59000401153,20051981.84370606,73590773.36640124
2020-06-09,22099.782411873217,53020.69729686654,59227.416863820225,18557244.05390329,68105085.67782506
2020-06-10,25023.88041372955,62553.40646993358,67063.9995087952,21893692.26447675,80349850.61062968
2020-06-11,23846.153325481766,54287.766474120166,63907.69091229114,19000718.265942056,69732636.03600734
2020-06-12,19690.06328796607,44282.6978743767,52769.36961174907,15498944.256031847,56881125.419636875
2020-06-13,21750.700915946596,47599.809622481276,58291.87845473688,16659933.367868446,61141955.4600772
2020-06-14,21182.427845124173,47654.77898791616,56768.90662493279,16679172.645770654,61212563.609978296
2020-06-15,20158.029862326188,52390.21121125823,54023.52003103419,18336573.92394038,67295226.3008612
2020-06-16,20582.18870339514,46683.67961748954,55160.26572509897,16339287.866121337,59965186.4686653
2020-06-17,19519.491133411935,47242.277502649646,52312.23623754399,16534797.125927374,60682705.45215346
2020-06-18,23736.04278478866,44566.55119858087,63612.59466323361,15598292.919503303,57245735.01457712
2020-06-19,20851.21899214599,46921.3612585877,55881.26689895126,16422476.440505693,60270488.53665589
2020-06-20,21734.153446888915,40159.48036266185,58247.5312376623,14055818.126931649,51584852.52583915
2020-06-21,19172.387969150088,44156.93232509117,51381.999757322235,15454926.313781908,56719579.5715796
2020-06-22,19600.031012672818,38753.86141540854,52528.083113963155,13563851.495392988,49779334.988092266
2020-06-23,21890.412596907907,40210.95805605593,58666.30575971319,14073835.319619576,51650975.62300384
2020-06-24,18699.278514280177,43205.28224000932,50114.06641827088,15121848.784003261,55497185.03729197
2020-06-25,22363.12196723934,37172.87477505613,59933.16687220144,13010506.171269646,47748557.6485596
2020-06-26,20046.486972864324,39811.13716185362,53724.58508727639,13933898.006648766,51137405.68440097
2020-06-27,17980.887141522784,43666.27705854197,48188.777539281065,15283196.970489688,56089332.881697156
2020-06-28,16484.822927234756,46376.649014775496,44179.32544498915,16231827.15517142,59570805.65947911
2020-06-29,23276.52846914213,41255.2114716012,62381.09629730091,14439324.015060421,52992319.13527174
2020-06-30,17770.560269000598,45125.825836006254,47625.101520921606,15794039.042602187,57964123.28635003
2020-07-01,19848.326507633756,42960.81469444931,53193.51504045847,15036285.143057259,55183166.47502014
2020-07-02,24009.018775360702,33586.71832456146,64344.17031796669,11755351.413596509,43142139.68789919
2020-07-03,14371.550731944404,32196.297887395503,38515.75596161101,11268704.260588426,41356144.63635952
2020-07-04,19718.64012438719,35327.28475368393,52845.95553335768,12364549.663789375,45377897.26610701
2020-07-05,18317.931420788074,42244.58375924424,49092.05620771204,14785604.315735484,54263167.83874922
2020-07-06,20382.151154524203,34483.03958561951,54624.165094124866,12069063.854966827,44293464.34772825
2020-07-07,14775.264389919274,39319.94651906605,39597.70856498366,13761981.281673117,50506471.30374034
2020-07-08,13919.753588459094,31713.8332558221,37304.93961707038,11099841.639537735,40736418.81710348
2020-07-09,16178.319188427487,37436.33695880149,43357.89542498567,13102717.935580522,48086974.82358051
2020-07-10,16508.867995520377,40298.04731474853,44243.766227994616,14104316.560161985,51762841.77579448
2020-07-11,17601.368819193827,36390.49524467863,47171.66843543946,12736673.335637517,46743591.14178969
2020-07-12,17601.23496500356,38454.79474724695,47171.30970620955,13459178.161536433,49395183.85283871
2020-07-13,15174.401728994246,38765.30913485436,40667.39663370458,13567858.197199026,49794039.58372042
2020-07-14,16204.321941987306,35088.130485386224,43427.582804525984,12280845.669885177,45070703.6084786
2020-07-15,15162.042652498863,30179.39654311361,40634.27430869696,10562788.790089762,38765434.85962942
2020-07-16,13630.413853844417,32812.99375488983,36529.50912830304,11484547.81421144,42148290.47815598
2020-07-17,17110.79250003839,32010.630515612225,45856.92390010289,11203720.680464279,41117654.8973039
2020-07-18,14519.580842226063,34102.8271192442,38912.476657165855,11935989.491735468,43805081.43466917
2020-07-19,16768.481308617764,31187.562039668377,44939.52990709561,10915646.71388393,40060423.43995403
2020-07-20,13182.574785719102,30134.500968733777,35329.3004257272,10547075.339056822,38707766.494338535
2020-07-21,14691.556604214205,25879.830249813123,39373.371699294075,9057940.587434594,33242641.95588496
2020-07-22,13738.87710325139,30140.238111456027,36820.19063671373,10549083.33900961,38715135.85416526
2020-07-23,16964.500082135928,28837.767437390343,45464.86022012429,10093218.603086619,37042112.27332789
2020-07-24,14344.93228432948,27004.579422920015,38444.418522003005,9451602.798022004,34687382.26874075
2020-07-25,16368.356397854566,33699.80155208866,43867.19514625024,11794930.54323103,43287395.09365788
2020-07-26,15325.795554346212,32983.54029237832,41073.13208564785,11544239.102332411,42367357.50555995
2020-07-27,13239.294724570998,30718.548608555288,35481.30986185028,10751492.012994349,39457975.68768926
2020-07-28,14948.845363265713,31281.59209428485,40062.90557355211,10948557.232999697,40181205.04510889
2020-07-29,14667.830634010308,30969.890515618783,39309.78609914763,10839461.680466574,39780824.36731233
2020-07-30,12182.008331793077,28552.10689556032,32647.78232920545,9993237.413446112,36675181.30734723
2020-07-31,12191.85590577661,35016.384213358295,32674.173827481318,12255734.474675404,44978545.52205873
2020-08-01,13859.984104895415,25915.02115015393,37144.757401119714,9070257.402553875,33287844.667372722
2020-08-02,16107.560185211883,28836.018827168296,43168.26129636785,10092606.589508904,37039866.183497675
2020-08-03,10117.447429576603,34365.496053394345,27114.7591112653,12027923.61868802,44142479.680585034
2020-08-04,14442.689514781387,38540.34324433411,38706.40789961412,13489120.135516938,49505070.89734716
2020-08-05,12101.307431737765,40128.37906819535,32431.503917057213,14044932.673868371,51544902.91309692
2020-08-06,10752.936886405394,28475.398606354214,28817.870855566456,9966389.512223974,36576649.50986198
2020-08-07,11872.84386680784,30469.293012883474,31819.221563045012,10664252.554509215,39137806.875048816
2020-08-08,14401.57132532433,31942.58057591109,38596.21115186921,11179903.201568883,41030244.7497578
2020-08-09,14323.056514100144,27192.61997273649,38385.791457788386,9517416.990457771,34928920.35498002
2020-08-10,14994.037516699274,33214.95518979515,40184.02054475406,11625234.316428304,42664609.941291876
2020-08-11,12634.08048959547,28483.82526492438,33859.33571211586,9969338.842723534,36587473.552795365
2020-08-12,15362.001667815057,40337.65814478359,41170.164469744355,14118180.350674257,51813721.88697452
2020-08-13,12328.90084190094,31525.68655989666,33041.45425629452,11033990.295963831,40494744.38618726
2020-08-14,10750.414934815453,35718.7119397337,28811.112025305418,12501549.178906795,45880685.486587934
2020-08-15,14328.376741354137,33149.67836533755,38400.04966682909,11602387.427868143,42580761.86027608
2020-08-16,10657.666002719543,28990.983502117284,28562.544887288375,10146844.22574105,37238918.30846965
2020-08-17,13841.973842297375,36190.81114271711,37096.489897356965,12666783.899950987,46487096.91282012
2020-08-18,9335.813808706102,42399.61004762669,25019.981007332353,14839863.51666934,54462299.10617648
2020-08-19,13418.12814544485,37865.54136563001,35960.583429792205,13252939.477970501,48638287.88415174
2020-08-20,11526.089364080646,36269.934047148796,30889.919495736132,12694476.916502077,46588730.28356262
2020-08-21,10291.55938790132,40521.994485302246,27581.37915957554,14182698.069855785,52050501.91637073
2020-08-22,12202.970145734032,42215.22802469745,32703.959990567208,14775329.808644105,54225460.39772386
2020-08-23,10055.384274356686,33061.30515533469,26948.429855275917,11571456.80436714,42467246.472027406
2020-08-24,15516.573115225145,38571.799995511275,41584.41594880339,13500129.998428946,49545477.094234236
2020-08-25,12865.885843082688,33778.5618376863,34480.57405946161,11822496.643190205,43388562.680508055
2020-08-26,10670.160497870085,43430.18181956392,28596.030134291832,15200563.63684737,55786068.54722984
2020-08-27,14200.213118396141,43068.8075059575,38056.57115730166,15074082.627085123,55321883.2414024
2020-08-28,9732.817985105861,45712.83293568322,26083.95220008371,15999491.527489126,58718133.90588509
2020-08-29,13803.590594794774,39738.555145111386,36993.622794049996,13908494.300788986,51044174.08389558
2020-08-30,11456.226650985938,38022.513471706145,30702.687424642318,13307879.71509715,48839918.55440654
2020-08-31,8953.517387705959,41532.51626754077,23995.42659905197,14536380.693639267,53348517.14565611
